"status_published","num_comments","num_shares","num_likes","pos_emo_int","status_typelink","status_typephoto","status_typestatus","status_typevideo","mon","tues","wed","thurs","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
2015-01-25 03:42:00,0.0510805500982318,0.00523560209424084,0.591295116772824,0.0612260773540459,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-24 23:02:00,0.0333988212180747,0.0104712041884817,0.4,0.0270811877571521,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-24 23:01:00,0.0117878192534381,0,0.353927813163482,0.00845716373008102,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-23 23:14:00,0.0176817288801572,0.0261780104712042,0.255626326963907,0.00916235014788622,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-23 19:58:00,0,0,0.250955414012739,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-23 09:48:00,0.0137524557956778,0.00523560209424084,0.257324840764331,0.00717362298400394,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-23 08:27:00,0.0471512770137525,0.00523560209424084,0.567728237791932,0.0542638411859308,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-22 05:38:00,0.0412573673870334,0.0157068062827225,0.436093418259023,0.0364718356661982,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-19 00:45:00,0.100196463654224,0.0209424083769634,0.311889596602972,0.0633475554383063,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-19 00:43:00,0.0196463654223969,0.00523560209424084,0.354140127388535,0.0141037283561039,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-18 22:12:00,0.0176817288801572,0.00523560209424084,0.424628450106157,0.015219850743997,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-18 04:30:00,0.0216110019646365,0,0.317834394904459,0.0139236267889666,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-17 12:02:00,0.00785854616895874,0,0.284925690021231,0.00453889771076534,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-15 23:09:00,0.0117878192534381,0,0.269214437367304,0.00643292358112941,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-15 23:07:00,0.0157170923379175,0,0.303184713375796,0.00965953193885679,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-14 08:17:00,0.00982318271119843,0,0.316772823779193,0.00630778258612322,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-13 05:58:00,0.239685658153242,0.513089005235602,0.556475583864119,0.270373884088999,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-13 00:12:00,0.0275049115913556,0.151832460732984,0.271125265392781,0.0151166939778433,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-12 00:03:00,0.0589390962671906,0,0.389171974522293,0.0464966440229109,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 04:52:00,0.0726915520628684,0,0.456263269639066,0.0672319995670798,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 23:32:00,0.0903732809430255,0.0471204188481675,0.331634819532909,0.060754261980982,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 23:09:00,0.00589390962671906,0.00523560209424084,0.0208067940552017,0.000248590895485285,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 22:22:00,0.0844793713163065,0,0.0560509554140127,0.0095986525358808,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 05:21:00,0.0255402750491159,0.0209424083769634,0.266029723991507,0.0137731193760538,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 05:05:00,0.0353634577603143,0.00523560209424084,0.276008492569002,0.0197858059671961,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:53:00,0.0157170923379175,0,0.308067940552017,0.00981511263535098,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 02:59:00,0.0117878192534381,0.00523560209424084,0.306581740976645,0.00732582149144391,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 02:59:00,0,0,0.250955414012739,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-07 02:03:00,0.0550098231827112,0.0261780104712042,0.0777070063694267,0.00866516835691565,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 23:16:00,0.0117878192534381,0,0.302335456475584,0.00722435581981726,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-02 03:41:00,0.0451866404715128,0.246073298429319,0.274734607218684,0.0251651776579355,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-12-10 07:42:00,0.222003929273084,0.198952879581152,0.318683651804671,0.143415808013421,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-11-22 01:36:00,0,0,0.00339702760084926,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-21 05:13:00,0,0,0.00849256900212314,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014-10-25 09:12:00,0.257367387033399,0.261780104712042,0.228874734607219,0.119406493464765,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-21 23:13:00,0.0569744597249509,0.0157068062827225,0.0876857749469214,0.0101271195756029,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-19 06:14:00,0.477406679764244,0.340314136125654,0.228662420382166,0.221289019892345,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-18 05:50:00,0.385068762278978,0.335078534031414,0.182590233545648,0.142525446744897,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-06 07:40:00,0.0746561886051081,0.06282722513089,0.158811040339703,0.0240338354192984,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-01 23:53:00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-09-28 09:31:00,0.00196463654223969,0,0.0218683651804671,8.70913681462053e-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12 22:16:00,0,0.00523560209424084,0.00191082802547771,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12 21:56:00,0,0,0.00148619957537155,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12 21:30:00,0,0,0.00212314225053079,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12 13:16:00,0,0,0.00318471337579618,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12 13:11:00,0,0.0157068062827225,0.00339702760084926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-08-24 02:04:00,0.0216110019646365,0,0.130785562632696,0.00572942825785133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-22 09:25:00,0.318271119842829,0.157068062827225,0.378131634819533,0.243958987575529,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-21 05:47:00,0.0294695481335953,0.0157068062827225,0.285138004246284,0.0170335496243234,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-14 11:37:00,0.031434184675835,0,0.0450106157112527,0.00286809631797989,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-06 05:56:00,0.00982318271119843,0.00523560209424084,0.223566878980892,0.00445180634261913,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-28 04:11:00,0.0333988212180747,0,0.270063694267516,0.0182841140271218,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-27 01:54:00,0.113948919449902,0.18848167539267,0.441825902335456,0.102055863616609,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-20 03:32:00,0.131630648330059,0.0785340314136126,0.576008492569002,0.153695971643727,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-20 03:02:00,0.0432220039292731,0.0366492146596859,0.324628450106157,0.0284425188514762,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-16 20:43:00,0.0176817288801572,0,0.159872611464968,0.00573027380511488,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-16 11:31:00,0.00589390962671906,0,0.0575371549893843,0.000687429925270533,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-09 06:28:00,0.0667976424361493,0.0732984293193717,0.303397027600849,0.0410817593471022,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-07 12:51:00,0.00785854616895874,0.00523560209424084,0.0312101910828025,0.00049718179097057,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-05 07:47:00,0.306483300589391,0.486910994764398,0.791932059447983,0.492007041717611,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-02 01:52:00,0.0137524557956778,0.00523560209424084,0.075796178343949,0.00211302261162492,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-01 09:15:00,0.00196463654223969,0,0.0760084925690021,0.00030270592035283,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-30 03:53:00,0.165029469548134,0.0418848167539267,0.257112526539278,0.0860124498379086,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-26 21:12:00,0.0235756385068762,0.00523560209424084,0.0685774946921444,0.0032773411935407,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-21 11:54:00,0.00785854616895874,0,0.0358811040339703,0.000571589950163444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-18 09:27:00,0.0491159135559921,0.0366492146596859,0.164331210191083,0.0163613395497968,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-18 02:34:00,0.0569744597249509,0.06282722513089,0.224628450106157,0.0259430811404065,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-17 08:46:00,0.00785854616895874,0.00523560209424084,0.0488322717622081,0.00077790348247096,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-17 05:53:00,0.0451866404715128,0.0680628272251309,0.255626326963907,0.0234148948223759,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-09 11:20:00,0.0294695481335953,0.00523560209424084,0.0796178343949045,0.00475620335749907,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-09 11:10:00,0.0294695481335953,0,0.0636942675159236,0.00380496268599926,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-08 08:06:00,0.0176817288801572,0,0.0484076433121019,0.00173506298481566,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-08 03:11:00,0.0176817288801572,0.00523560209424084,0.0923566878980892,0.00331031753681936,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-05 23:49:00,0.0117878192534381,0.0104712041884817,0.121443736730361,0.0029019182085221,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-05 06:32:00,0.037328094302554,0.00523560209424084,0.112951167728238,0.00854679174001789,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-05 00:00:00,0.0196463654223969,0.00523560209424084,0.1,0.00398252761134589,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-04 10:38:00,0.0609037328094303,0.0104712041884817,0.13588110403397,0.016775657708939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-03 01:32:00,0.00589390962671906,0.104712041884817,0.0798301486199575,0.000953777313290481,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-02 09:22:00,0.00982318271119843,0,0.0700636942675159,0.0013951529848664,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-01 07:16:00,0.0805500982318271,0.0104712041884817,0.125477707006369,0.0204884557432107,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-31 05:50:00,0.0333988212180747,0.0366492146596859,0.110191082802548,0.00746026350634921,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-31 00:24:00,0.00785854616895874,0,0.0927813163481953,0.00147801661669482,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-30 07:42:00,0.00982318271119843,0.00523560209424084,0.0609341825902335,0.00121336032320199,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-30 07:30:00,0.0746561886051081,0,0.102335456475584,0.0154870436792805,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-28 07:01:00,0.0333988212180747,0.0575916230366492,0.115286624203822,0.00780524678987981,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-27 23:41:00,0.0275049115913556,0,0.0983014861995754,0.00548083736236604,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-25 22:03:00,0.00589390962671906,0,0.0577494692144374,0.000689966567061199,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-25 07:12:00,0.00982318271119843,0,0.0917197452229299,0.00182638208927964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-24 06:47:00,0.0471512770137525,0,0.215074309978769,0.0205569450715587,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-24 06:46:00,0.037328094302554,0.0157068062827225,0.13864118895966,0.0104907048989317,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-24 06:28:00,0.0117878192534381,0,0.0314225053078556,0.000750845970037187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-23 03:37:00,0.0137524557956778,0,0.091932059447983,0.00256285375583639,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-22 09:35:00,0.0117878192534381,0.0366492146596859,0.0857749469214437,0.00204960656685827,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-22 07:51:00,0.0137524557956778,0,0.130785562632696,0.00364599980045085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-22 06:07:00,0.00982318271119843,0,0.0959660297239915,0.00191093681563518,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-20 23:20:00,0.0117878192534381,0,0.0970276008492569,0.00231849059666888,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-20 23:19:00,0.0255402750491159,0,0.127388535031847,0.00659526865573205,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-19 10:38:00,0.0137524557956778,0.00523560209424084,0.0732484076433121,0.00204199664148627,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-08 10:22:00,0.0137524557956778,0,0.0331210191082803,0.000923337611802487,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-08 10:20:00,0.0216110019646365,0.0366492146596859,0.0481953290870488,0.00211133151709781,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-08 04:44:00,0.0785854616895874,0.0209424083769634,0.158811040339703,0.0252987741255773,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-06 11:40:00,0.00589390962671906,0.0104712041884817,0.0861995753715499,0.00102987656701047,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-06 05:30:00,0.0707269155206287,0.0261780104712042,0.116348195329087,0.0166809564154208,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-05 01:05:00,0,0,0.0331210191082803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-04 01:20:00,0.0275049115913556,0.0104712041884817,0.136093418259023,0.00758794114314608,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-01 22:23:00,0.00196463654223969,0,0.0029723991507431,1.18376616897755e-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-01 10:44:00,0.0255402750491159,0.00523560209424084,0.103821656050955,0.00537514395442162,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-04-30 00:58:00,0.0589390962671906,0,0.136730360934183,0.0163359731318902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-29 09:26:00,0.0235756385068762,0.00523560209424084,0.0397027600849257,0.0018974080594183,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-28 05:44:00,0.0451866404715128,0.0104712041884817,0.189596602972399,0.0173666952461642,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-27 14:40:00,0.0353634577603143,0.0418848167539267,0.0861995753715499,0.0061792594020628,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-27 13:08:00,0.0196463654223969,0.00523560209424084,0.0698513800424628,0.00278185049709724,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-26 23:32:00,0.0294695481335953,0,0.107643312101911,0.00643038693933875,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-26 08:55:00,0.0157170923379175,0,0.0399150743099788,0.00127170308438731,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-26 01:14:00,0.0117878192534381,0,0.0762208067940552,0.00182130880569831,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-26 00:00:00,0.0275049115913556,0.00523560209424084,0.111464968152866,0.00621477238713212,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-25 23:52:00,0.0235756385068762,0,0.064968152866242,0.0031048495517754,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-25 23:33:00,0.0392927308447937,0.0209424083769634,0.130573248407643,0.0104002313417313,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-25 22:57:00,0.0196463654223969,0,0.121443736730361,0.00483653034753684,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-25 09:45:00,0,0.00523560209424084,0.0233545647558386,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-25 04:36:00,0.0196463654223969,0.00523560209424084,0.157537154989384,0.006273960695581,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-24 04:58:00,0.0333988212180747,0.00523560209424084,0.126539278131635,0.00856708487434322,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-24 03:14:00,0.0609037328094303,0.0104712041884817,0.261146496815287,0.0322407171593671,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-23 05:10:00,0.0471512770137525,0.0157068062827225,0.160934182590234,0.0153821958185997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-22 13:31:00,0.0176817288801572,0.06282722513089,0.0683651804670913,0.00245039596978352,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-22 06:10:00,0.0432220039292731,0.031413612565445,0.196178343949045,0.017188284773554,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-22 05:43:00,0.031434184675835,0.00523560209424084,0.114012738853503,0.00726494208846792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-20 12:27:00,0.00785854616895874,0,0.091932059447983,0.00146448786047794,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-18 05:32:00,0.0333988212180747,0.0575916230366492,0.0938428874734607,0.00635344213835521,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-17 00:44:00,0.037328094302554,0,0.115498938428875,0.00873957651610852,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-15 23:55:00,0.0196463654223969,0.0104712041884817,0.148407643312102,0.00591037537225218,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-15 17:52:00,0.0943025540275049,0.0261780104712042,0.306157112526539,0.0585253993942499,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-11 06:12:00,0.00589390962671906,0.0104712041884817,0.0704883227176221,0.000842165074501169,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-11 01:07:00,0.031434184675835,0.0104712041884817,0.206369426751592,0.0131499510428134,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-03-28 08:07:00,0.0353634577603143,0,0.0700636942675159,0.00502255074551902,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-27 09:45:00,0.0589390962671906,0.0104712041884817,0.281316348195329,0.0336105037263268,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-25 12:31:00,0.459724950884086,0.0261780104712042,0.40828025477707,0.380481048749182,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-22 08:44:00,0.210216110019646,0.00523560209424084,0.311464968152866,0.132724708413026,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-22 06:38:00,0.0707269155206287,0.0261780104712042,0.422292993630573,0.0605445662596202,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-22 00:54:00,0.0176817288801572,0,0.165392781316348,0.00592813186478685,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-21 23:26:00,0.0176817288801572,0,0.132908704883227,0.00476381328287107,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-21 09:38:00,0.0275049115913556,0.0104712041884817,0.104670912951168,0.00583596721305931,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-18 05:19:00,0.12573673870334,0.172774869109948,0.535031847133758,0.136369862666213,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-16 09:41:00,0.0196463654223969,0,0.0579617834394904,0.00230834402950622,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-16 01:19:00,0.0982318271119843,0.0157068062827225,0.554777070063694,0.110470749983512,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-15 15:12:00,0.0864440078585462,0.0157068062827225,0.453715498938429,0.0795051180975863,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-15 07:49:00,0.0176817288801572,0.00523560209424084,0.141188959660297,0.00506060037237901,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-15 05:40:00,0.151277013752456,0.06282722513089,0.832059447983015,0.255154878892265,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-14 05:59:00,0.119842829076621,0.031413612565445,0.869214437367304,0.211161900316742,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 02:20:00,0.0943025540275049,0.0366492146596859,0.602123142250531,0.115102657893268,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-12 01:09:00,0.00982318271119843,0.00523560209424084,0.11932059447983,0.00237598781059065,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-11 23:48:00,0.0510805500982318,0.0104712041884817,0.162845010615711,0.0168619035298216,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-11 05:12:00,0.0176817288801572,0.00523560209424084,0.153290870488323,0.00549436611858293,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-03-10 22:34:00,0,0,0.00785562632696391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
