"status_published","num_comments","num_shares","num_likes","num_loves","num_wows","num_hahas","num_sads","num_angrys","pos_emo_int","neg_emo_int","status_typelink","status_typephoto","status_typestatus","status_typevideo","mon","tues","wed","thurs","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
2017-03-21 08:48:00,0.000238208670795617,0,0.062108922363847,0.0030441400304414,0,0,0,0,0.000112768897435936,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-21 05:14:00,0.000524059075750357,0.000292056074766355,0.0382387022016222,0.0015220700152207,0,0,0,0,0.000152530375346681,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-21 01:20:00,0.000857551214864221,0.000876168224299065,0.0254924681344148,0.0167427701674277,0,0,0,0,0.000181933821196643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-21 00:24:00,0.000428775607432111,0.000292056074766355,0.00764774044032445,0,0,0,0,0,2.48091574359059e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-21 00:23:00,4.76417341591234e-05,0,0.0166859791425261,0,0,0,0,0,6.01434119658325e-06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-21 00:13:00,0,0,0.0400926998841251,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-20 23:19:00,0,0,0.0431054461181924,0.0045662100456621,0.0107913669064748,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-20 22:50:00,0.00290614578370653,0.00146028037383178,0.0579374275782155,0.045662100456621,0.0179856115107914,0.00636942675159236,0,0,0.00142673538385614,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-20 21:46:00,0,0,0.0533024333719583,0,0.00359712230215827,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-20 21:46:00,4.76417341591234e-05,0,0.0312862108922364,0.0030441400304414,0.00359712230215827,0,0,0,1.1443954776832e-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-20 04:56:00,0.00028585040495474,0.000292056074766355,0.0236384704519119,0.0030441400304414,0,0,0,0,5.21242903703882e-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-20 04:43:00,0.000476417341591234,0.00116822429906542,0.0208574739281576,0,0.00359712230215827,0,0,0,7.51792649572907e-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-19 21:39:00,0.00104811815150071,0,0.15225955967555,0.0182648401826484,0.0467625899280576,0,0,0,0.00122943157960156,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-18 09:09:00,0.0366364935683659,0.0201518691588785,0.262108922363847,0.356164383561644,0.0143884892086331,0.0254777070063694,0.0392156862745098,0.129032258064516,0.0876828297074374,0.0288508435151257,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-18 05:10:00,0.000762267746545974,0.000292056074766355,0.141367323290846,0.0243531202435312,0.00719424460431655,0.00636942675159236,0,0,0.000836661686458026,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-15 05:51:00,0.000190566936636494,0.000876168224299065,0.013441483198146,0,0,0,0,0,1.93795438556571e-05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-14 09:10:00,0.000428775607432111,0,0.062108922363847,0.0030441400304414,0.00719424460431655,0,0,0,0.000202984015384685,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-14 00:42:00,9.52834683182468e-05,0.00058411214953271,0.0479721900347625,0.0091324200913242,0,0,0,0,3.55848520797842e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-13 00:46:00,9.52834683182468e-05,0,0.0509849362688297,0.0076103500761035,0,0,0,0,3.75896324786453e-05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-12 23:45:00,0.00228680323963792,0.00058411214953271,0.104287369640788,0.0121765601217656,0.0143884892086331,0.00636942675159236,0,0,0.00183637884535675,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-12 02:52:00,0.000333492139113864,0,0.0639629200463499,0.0121765601217656,0.00359712230215827,0,0,0,0.000166062643038993,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-12 01:41:00,0.000857551214864221,0,0.118655851680185,0.0182648401826484,0.00719424460431655,0,0,0,0.000787878696752406,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-11 23:26:00,0.000190566936636494,0,0.094090382387022,0.0136986301369863,0.0107913669064748,0,0,0,0.000138663977587892,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-11 08:04:00,0.000476417341591234,0,0.117033603707995,0.0136986301369863,0,0.00636942675159236,0,0,0.000429357135422749,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-11 08:02:00,0.000238208670795617,0,0.0845886442641947,0.015220700152207,0.00719424460431655,0,0,0,0.000156623468661022,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-11 03:13:00,0.00176274416388757,0.000292056074766355,0.269061413673233,0.0289193302891933,0.0215827338129496,0,0,0,0.00364702967559479,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-09 22:56:00,0.0266793711291091,0.0143107476635514,0.115411355735805,0.127853881278539,0.0107913669064748,0.0254777070063694,0.0196078431372549,0.032258064516129,0.0272249178165335,0.00700323899803659,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-05 10:03:00,0.000381133873272987,0.000292056074766355,0.0952491309385863,0.0197869101978691,0,0,0,0,0.000283342296372367,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-04 12:13:00,0.000762267746545974,0,0.0243337195828505,0,0,0,0.156862745098039,0.193548387096774,0.000140334627920276,0.00140064779960732,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-04 09:33:00,0.000428775607432111,0,0.0152954808806489,0.0015220700152207,0,0,0,0,5.03701075213847e-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-04 09:22:00,0.000476417341591234,0.000876168224299065,0.0982618771726535,0.0228310502283105,0,0,0,0,0.00036670774795834,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-04 09:22:00,0.00557408289661744,0.00700934579439252,0.228041714947856,0.0882800608828006,0.00359712230215827,0,0,0,0.0101837832311146,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-04 09:17:00,0.000476417341591234,0,0.154577056778679,0.0319634703196347,0.00719424460431655,0,0,0,0.000574703714340177,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-02 00:52:00,0.000333492139113864,0.000292056074766355,0.0194669756662804,0,0,0,0,0,4.91171197720966e-05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-01 01:27:00,0.000762267746545974,0,0.110776361529548,0.0167427701674277,0.00719424460431655,0,0,0,0.000653558410028714,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-02-28 02:45:00,4.76417341591234e-05,0,0.0141367323290846,0,0.00719424460431655,0,0,0,5.09548351377192e-06,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-27 10:53:00,0.00014292520247737,0.000292056074766355,0.0106604866743917,0,0,0,0,0,1.15274872934512e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-24 09:12:00,0.000809909480705098,0,0.0716106604866744,0.0136986301369863,0.00359712230215827,0.00636942675159236,0,0,0.000451576784843459,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-22 02:51:00,0.000381133873272987,0.00175233644859813,0.011819235225956,0,0,0,0,0,3.40812667806384e-05,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-20 01:13:00,0.000428775607432111,0.00058411214953271,0.0192352259559676,0.0030441400304414,0,0,0,0,6.39023752136971e-05,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-20 01:02:00,0.000619342544068604,0,0.0227114716106605,0.0015220700152207,0,0,0,0,0.000107506348888926,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-17 22:28:00,0.000619342544068604,0.000292056074766355,0.0491309385863268,0.0015220700152207,0,0,0,0,0.000231301538518598,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-16 05:37:00,0.000571700809909481,0,0.0356894553881808,0.0030441400304414,0,0,0,0,0.000156372871111165,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-15 09:11:00,0.00609814197236779,0.00116822429906542,0.0426419466975666,0.0258751902587519,0,0.0127388535031847,0.0196078431372549,0,0.00214912458757908,0.000800370171204182,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-15 03:08:00,0.000381133873272987,0,0.0558516801853998,0.0045662100456621,0.00719424460431655,0,0,0,0.000163055472440702,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-14 07:41:00,9.52834683182468e-05,0,0.0507531865585168,0.0091324200913242,0,0,0,0,3.75896324786453e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-14 04:01:00,0.0203430204859457,0.00876168224299065,0.0442641946697567,0.0943683409436834,0.00359712230215827,0.0127388535031847,0,0,0.00902410130289008,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-14 00:17:00,4.76417341591234e-05,0,0.0329084588644264,0.0030441400304414,0.00719424460431655,0,0,0,1.20286823931665e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-13 01:54:00,0,0.000292056074766355,0.0477404403244496,0.0076103500761035,0,0.00636942675159236,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-12 01:05:00,0.00014292520247737,0,0.052143684820394,0.0060882800608828,0,0,0,0,5.73868389173985e-05,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-11 04:26:00,9.52834683182468e-05,0,0.0148319814600232,0.0015220700152207,0.00359712230215827,0,0,0,1.08592271604975e-05,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-11 04:22:00,0,0,0.0363847045191193,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 23:58:00,0.000333492139113864,0,0.0667439165701043,0.0091324200913242,0.0215827338129496,0,0.0196078431372549,0,0.000171909919202338,4.37702437377287e-05,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 22:58:00,4.76417341591234e-05,0,0.020162224797219,0.0015220700152207,0,0,0,0,7.35086146249064e-06,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 22:43:00,0.00257265364459266,0.00058411214953271,0.0292004634994206,0.0273972602739726,0.0143884892086331,0,0,0,0.000649548849230991,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-09 23:35:00,0.000524059075750357,0,0.0903823870220162,0.0060882800608828,0.0143884892086331,0,0,0,0.000362029927027664,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-09 03:00:00,0.000190566936636494,0,0.0199304750869061,0.0045662100456621,0,0,0,0,2.97375759164394e-05,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-09 03:00:00,0,0,0.0338354577056779,0.0045662100456621,0.00719424460431655,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-08 21:30:00,0.000238208670795617,0,0.035225955967555,0.0030441400304414,0,0.00636942675159236,0,0,6.43200377967931e-05,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-08 07:20:00,0.000619342544068604,0,0.0241019698725377,0.0076103500761035,0,0,0,0,0.000118365576049423,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 23:56:00,0.000762267746545974,0,0.0241019698725377,0.0167427701674277,0.00719424460431655,0,0,0,0.00015369983057935,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 23:54:00,0.000333492139113864,0,0.0234067207415991,0.0167427701674277,0,0,0,0,6.54894930294621e-05,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 23:26:00,0.00014292520247737,0,0.028505214368482,0.0076103500761035,0.0143884892086331,0,0,0,3.20764863817773e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 23:25:00,0.00014292520247737,0,0.0329084588644264,0.0076103500761035,0.00719424460431655,0,0,0,3.68378398290724e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 12:37:00,0.000428775607432111,0,0.0602549246813441,0.0167427701674277,0.00719424460431655,0.00636942675159236,0,0,0.000203735808034258,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 11:54:00,0.00452596474511672,0.00146028037383178,0.0375434530706837,0.045662100456621,0,0.0191082802547771,0,0,0.00152363310313442,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 01:35:00,0.00119104335397808,0.00058411214953271,0.0289687137891078,0.0167427701674277,0.00719424460431655,0,0,0,0.00028401055650532,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-06 09:52:00,0.0126727012863268,0.00233644859813084,0.120278099652375,0.159817351598174,0.00719424460431655,0,0.0196078431372549,0,0.0138650612385233,0.00166326926203369,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-02 05:18:00,0.00109575988565984,0,0.0646581691772885,0.0106544901065449,0.0107913669064748,0,0,0,0.000549476894321176,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-01 06:25:00,0.000476417341591234,0,0.0472769409038239,0.0060882800608828,0.00359712230215827,0,0,0,0.000173747634567961,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-01 01:49:00,0.00357313006193425,0.00175233644859813,0.033603707995365,0.0243531202435312,0,0.00636942675159236,0,0,0.00100865513817698,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-31 05:46:00,0.000524059075750357,0,0.0600231749710313,0.0091324200913242,0,0,0,0,0.000243497285945003,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-30 08:20:00,0.000476417341591234,0,0.0681344148319815,0.0091324200913242,0.00359712230215827,0,0,0,0.000250597549857636,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-29 01:43:00,0.000238208670795617,0,0.0484356894553882,0.0060882800608828,0,0,0,0,8.89621301994606e-05,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-29 01:41:00,0.00014292520247737,0,0.0477404403244496,0.0060882800608828,0,0,0,0,5.26254854701035e-05,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-27 21:41:00,0.000524059075750357,0,0.0910776361529548,0.0136986301369863,0.0215827338129496,0,0,0,0.000369380788490155,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-20 08:15:00,0.00028585040495474,0,0.0498261877172654,0.0106544901065449,0.00359712230215827,0,0,0,0.00011126531213679,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-20 00:05:00,0.000190566936636494,0,0.0818076477404403,0.0076103500761035,0.00359712230215827,0,0,0,0.000119618563798711,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-19 20:31:00,9.52834683182468e-05,0,0.112398609501738,0.0410958904109589,0,0,0.450980392156863,0,8.55372970180729e-05,0.000287633030276503,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-18 05:09:00,0.000476417341591234,0,0.0820393974507532,0.0121765601217656,0,0,0,0,0.000302387710161547,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-16 08:09:00,0.00786088613625536,0.00292056074766355,0.0498261877172654,0.0639269406392694,0.0107913669064748,0.0254777070063694,0.0392156862745098,0,0.00354219636723768,0.00206345434763578,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-15 09:45:00,9.52834683182468e-05,0,0.0349942062572422,0.0076103500761035,0,0,0,0,2.60621451851941e-05,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-15 04:01:00,0.00100047641734159,0,0.0236384704519119,0.0091324200913242,0.00359712230215827,0.00636942675159236,0,0,0.000189451747692372,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-14 22:34:00,0.292901381610291,0.0350467289719626,0.0815758980301275,0.121765601217656,0.0251798561151079,0.0318471337579618,0,0.0645161290322581,0.221857018059563,0.0768855595713017,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-14 21:23:00,4.76417341591234e-05,0,0.0236384704519119,0,0,0,0,0,8.52031669515961e-06,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-14 06:34:00,0.00028585040495474,0,0.0366164542294322,0.0045662100456621,0,0,0,0,8.06924110541586e-05,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-14 05:44:00,0.000381133873272987,0,0.0632676709154114,0.0091324200913242,0,0,0,0,0.000186444577094081,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-13 04:16:00,0.00028585040495474,0,0.0651216685979143,0.0076103500761035,0.00719424460431655,0,0,0,0.000143341798518568,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-11 23:58:00,0.000381133873272987,0,0.0512166859791425,0.0121765601217656,0.00359712230215827,0,0,0,0.000153031570446396,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-11 00:23:00,0.000571700809909481,0,0.0607184241019699,0.0091324200913242,0.0107913669064748,0,0,0,0.000268640573447385,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-11 00:21:00,9.52834683182468e-05,0.000292056074766355,0.0247972190034762,0.0045662100456621,0.00719424460431655,0,0.0196078431372549,0,1.83771536562266e-05,1.25057839250653e-05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-10 01:40:00,0.00490709861838971,0.00467289719626168,0.0475086906141367,0.0715372907153729,0.00359712230215827,0.0127388535031847,0,0.032258064516129,0.00216817000136826,0.000644047872140865,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08 09:15:00,0.000190566936636494,0,0.0697566628041715,0.0045662100456621,0.00719424460431655,0,0,0,0.000101575540208962,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08 09:03:00,0.000476417341591234,0,0.126998841251448,0.0060882800608828,0.0503597122302158,0,0,0,0.000461099491738049,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08 07:44:00,4.76417341591234e-05,0.000292056074766355,0.0426419466975666,0,0.00719424460431655,0,0,0,1.5369983057935e-05,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08 07:40:00,0.000428775607432111,0.00058411214953271,0.0273464658169177,0.015220700152207,0.0143884892086331,0.0127388535031847,0.0196078431372549,0,9.6229459145332e-05,5.6276027662794e-05,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08 06:30:00,0.00929013816102906,0.000876168224299065,0.0338354577056779,0.0273972602739726,0.0179856115107914,0.0254777070063694,0.0196078431372549,0,0.00267136988148239,0.00121931393269387,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 23:09:00,0.00400190566936637,0.00116822429906542,0.0368482039397451,0.015220700152207,0.00719424460431655,0,0,0,0.00118582760592633,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 05:04:00,0.000381133873272987,0,0.0845886442641947,0.0076103500761035,0.0107913669064748,0,0,0,0.000247256249192867,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 01:52:00,0.000238208670795617,0,0.090845886442642,0.0121765601217656,0.0107913669064748,0,0,0,0.000167065033238424,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-06 05:10:00,0.000666984278227727,0,0.031981460023175,0.0015220700152207,0,0,0,0,0.000162554277340986,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-06 04:29:00,0.000762267746545974,0.00146028037383178,0.0338354577056779,0.0015220700152207,0.00359712230215827,0,0,0,0.000196468479088386,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-03 03:55:00,0.000381133873272987,0,0.0614136732329085,0.0060882800608828,0.00359712230215827,0,0,0,0.000179761975764544,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-02 21:13:00,0.000381133873272987,0,0.0774044032444959,0.0106544901065449,0.00359712230215827,0.00636942675159236,0,0,0.00022787670533721,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-02 08:25:00,0.000238208670795617,0,0.0584009269988413,0.0030441400304414,0,0,0,0,0.000106086296106399,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-12-31 05:13:00,0.000428775607432111,0.00175233644859813,0.0690614136732329,0.0076103500761035,0.00359712230215827,0,0,0,0.000227793172820591,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-30 09:37:00,0.00028585040495474,0,0.100347624565469,0.0060882800608828,0,0,0,0,0.000219022258575573,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-29 06:26:00,0.000190566936636494,0.00058411214953271,0.092468134414832,0.0197869101978691,0,0,0,0,0.000137661587388461,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-26 22:07:00,0.000524059075750357,0,0.0405561993047509,0.0091324200913242,0.00719424460431655,0,0,0,0.000166313240588851,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-26 08:50:00,0.000381133873272987,0.00058411214953271,0.0792584009269988,0.0136986301369863,0.00359712230215827,0.00636942675159236,0,0,0.000234559306666747,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-26 05:17:00,0.000666984278227727,0.000292056074766355,0.0329084588644264,0.0030441400304414,0,0,0,0,0.000168401553504331,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-26 04:28:00,0.000476417341591234,0.00146028037383178,0.203012746234067,0.0319634703196347,0.0287769784172662,0,0,0,0.00074928667407433,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-25 06:17:00,0.000905192949023344,0.00058411214953271,0.0298957126303592,0.0273972602739726,0.00719424460431655,0.00636942675159236,0.0196078431372549,0,0.000233306318917459,0.000118804947288121,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-25 00:26:00,0.000190566936636494,0,0.0611819235225956,0.0121765601217656,0.0107913669064748,0.00636942675159236,0,0,9.08833780817025e-05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-24 07:59:00,0.00014292520247737,0.00116822429906542,0.0505214368482039,0.0121765601217656,0.00359712230215827,0,0,0,5.66350462678256e-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-24 00:15:00,0.0572177227251072,0.0137266355140187,0.0639629200463499,0.0837138508371385,0.00359712230215827,0.0382165605095541,0.0196078431372549,0.032258064516129,0.0332067648641519,0.0150194464940035,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-23 23:17:00,0.000571700809909481,0,0.107300115874855,0.0167427701674277,0.0143884892086331,0,0,0,0.000475132954530077,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-23 09:10:00,0.00104811815150071,0.00058411214953271,0.0428736964078795,0.0045662100456621,0.00359712230215827,0,0,0,0.00034549048873706,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
